Game ID,Date,Away Team,Home Team,Away Roster,Home Roster,Away Score,Home Score,Away Goalie,Home Goalie
401458617,"2:00 AM, October 16, 2022",CGY,EDM,"M. Backlund, B. Coleman, D. Dube, J. Huberdeau, N. Kadri, T. Lewis, E. Lindholm, M. Lucic, A. Mangiapane, B. Ritchie, K. Rooney, T. Toffoli, R. Andersson, N. Hanifin, M. Stone, C. Tanev, M. Weegar, N. Zadorov","L. Draisaitl, W. Foegele, D. Holloway, Z. Hyman, E. Kane, B. Malone, C. McDavid, R. McLeod, R. Nugent-Hopkins, J. Puljujarvi, D. Ryan, K. Yamamoto, T. Barrie, E. Bouchard, C. Ceci, B. Kulak, R. Murray, D. Nurse",4,3,D. Vladar,S. Skinner
401459197,"1:00 AM, January 4, 2023",CGY,WPG,"M. Backlund, B. Coleman, D. Dube, J. Huberdeau, N. Kadri, T. Lewis, E. Lindholm, M. Lucic, A. Mangiapane, A. Ruzicka, T. Toffoli, R. Zohorna, R. Andersson, N. Hanifin, M. Stone, C. Tanev, M. Weegar, N. Zadorov","M. Barron, K. Connor, P. Dubois, S. Gagner, D. Gustafsson, A. Jonsson-Fjallby, K. Kuhlman, A. Lowry, K. Reichel, M. Scheifele, K. Stenlund, K. Capobianco, D. DeMelo, B. Dillon, V. Heinola, J. Morrissey, N. Pionk, D. Samberg",2,3,J. Markstrom,C. Hellebuyck
401459099,"12:00 AM, December 21, 2022",NJ,CAR,"J. Boqvist, J. Bratt, E. Haula, N. Hischier, A. Holtz, J. Hughes, M. McLeod, D. Mercer, Y. Sharangovich, T. Tatar, M. Wood, F. Zetterlund, R. Graves, D. Hamilton, J. Marino, D. Severson, J. Siegenthaler, B. Smith","J. Drury, J. Fast, S. Jarvis, J. Kotkaniemi, J. Martinook, M. Necas, S. Noesen, J. Staal, P. Stastny, D. Stepan, A. Svechnikov, T. Teravainen, B. Burns, J. Chatfield, B. Pesce, B. Skjei, J. Slavin, C. de Haan",1,4,M. Blackwood,P. Kochetkov
401459002,"2:00 AM, December 8, 2022",BOS,COL,"P. Bergeron, C. Coyle, J. DeBrusk, N. Foligno, T. Frederic, T. Hall, D. Krejci, B. Marchand, T. Nosek, D. Pastrnak, C. Smith, P. Zacha, B. Carlo, C. Clifton, D. Forbort, M. Grzelcyk, H. Lindholm, C. McAvoy","C. Burke, A. Cogliano, J.T. Compher, J. Foudy, C. Hudon, D. Hunt, M. Kaut, B. Meyers, A. Newhook, L. O'Connor, S. Ranta, M. Rantanen, A. Englund, S. Girard, E. Johnson, J. MacDonald, C. Makar, D. Toews",4,0,L. Ullmark,A. Georgiev
401459857,"2:00 AM, April 9, 2023",CHI,SEA,"J. Anderson, A. Athanasiou, A. Bjork, J. Dickinson, M. Entwistle, T. Johnson, R. Johnson, B. Katchouk, J. Khaira, L. Reichel, J. Toews, A. Wagner, S. Jones, C. Jones, W. Kaiser, C. Murphy, J. Tinordi, A. Vlasic","M. Beniers, O. Bjorkstrand, R. Donato, J. Eberle, J. Froden, M. Geekie, Y. Gourde, J. McCann, D. Sprong, B. Tanev, E. Tolvanen, A. Wennberg, W. Borgen, V. Dunn, A. Larsson, J. Oleksiak, J. Schultz, C. Soucy",3,7,P. Mrazek,P. Grubauer
401458714,"2:00 AM, October 29, 2022",PIT,VAN,"J. Archibald, D. Caggiula, J. Carter, S. Crosby, D. Heinen, K. Kapanen, E. Malkin, B. McGinn, R. Poehling, S. Poulin, R. Rakell, B. Rust, B. Dumoulin, P. Joseph, K. Letang, J. Petry, M. Pettersson, J. Rutta","N. Aman, S. Dries, C. Garland, N. Hoglander, B. Horvat, D. Joshua, A. Kuzmenko, I. Mikheyev, J.T. Miller, T. Pearson, E. Pettersson, V. Podkolzin, G. Brisebois, K. Burroughs, O. Ekman-Larsson, T. Myers, J. Rathbone, L. Schenn",1,5,T. Jarry,S. Martin
401459723,"2:30 AM, March 23, 2023",ARI,EDM,"T. Boyd, L. Crouse, L. Dauphin, C. Fischer, B. Hayton, B. Imama, M. Kelemen, C. Keller, M. Maccelli, J. McBain, L. O'Brien, N. Schmaltz, M. Kesselring, C. Mackey, J.J. Moser, P. Nemeth, V. Soderstrom, J. Valimaki","N. Bjugstad, L. Draisaitl, W. Foegele, Z. Hyman, M. Janmark, E. Kane, K. Kostin, C. McDavid, R. Nugent-Hopkins, D. Ryan, K. Yamamoto, E. Bouchard, P. Broberg, C. Ceci, V. Desharnais, M. Ekholm, B. Kulak, D. Nurse",3,4,C. Ingram,S. Skinner
401459841,"2:30 AM, April 7, 2023",COL,SJ,"A. Cogliano, J.T. Compher, L. Eller, K. MacDermid, N. MacKinnon, D. Malgin, B. Meyers, A. Newhook, V. Nichushkin, M. Nieto, L. O'Connor, M. Rantanen, E. Rodrigues, B. Byram, S. Girard, J. Johnson, E. Johnson, D. Toews","T. Bordeleau, L. Couture, N. Gregor, T. Hertl, K. Labanc, S. Lorentz, J. Peterson, A. Raska, N. Sturm, E. Svechnikov, F. Zetterlund, M. Benning, M. Ferraro, E. Karlsson, J. MacDonald, R. Simek, H. Thrun, M. Vlasic",6,2,A. Georgiev,K. Kahkonen
401459361,"2:00 AM, January 27, 2023",CHI,CGY,"A. Athanasiou, C. Blackwell, J. Dickinson, M. Domi, M. Entwistle, R. Johnson, P. Kane, B. Katchouk, P. Kurashev, S. Lafferty, L. Philp, T. Raddysh, J. Johnson, S. Jones, C. Jones, J. McCabe, I. Mitchell, C. Murphy","M. Backlund, B. Coleman, D. Dube, W. Duehr, J. Huberdeau, N. Kadri, T. Lewis, E. Lindholm, M. Lucic, A. Mangiapane, J. Pelletier, T. Toffoli, R. Andersson, N. Hanifin, C. Mackey, M. Stone, M. Weegar, N. Zadorov",5,1,J. Stauber,J. Markstrom
401459452,"1:00 AM, February 15, 2023",SEA,WPG,"M. Beniers, O. Bjorkstrand, R. Donato, J. Eberle, M. Geekie, Y. Gourde, J. Hayden, J. McCann, J. Schwartz, B. Tanev, E. Tolvanen, A. Wennberg, W. Borgen, V. Dunn, A. Larsson, J. Oleksiak, J. Schultz, C. Soucy","M. Appleton, M. Barron, K. Connor, P. Dubois, N. Ehlers, K. Kuhlman, A. Lowry, S. Maenalanen, C. Perfetti, M. Scheifele, K. Stenlund, B. Wheeler, D. DeMelo, B. Dillon, J. Morrissey, N. Pionk, D. Samberg, N. Schmidt",2,3,P. Grubauer,D. Rittich
401459218,"9:00 PM, January 7, 2023",CAR,CBJ,"S. Aho, J. Fast, S. Jarvis, J. Kotkaniemi, J. Martinook, M. Necas, M. Pacioretty, J. Staal, P. Stastny, D. Stepan, A. Svechnikov, T. Teravainen, B. Burns, J. Chatfield, D. Coghlan, B. Pesce, B. Skjei, J. Slavin","E. Bemstrom, L. Foudy, J. Gaudreau, K. Johnson, S. Kuraly, P. Laine, K. Marchenko, C. Meyer, G. Nyquist, M. Olivier, J. Roslovic, C. Sillinger, G. Bayreuther, T. Berni, M. Bjork, V. Gavrikov, E. Gudbranson, A. Peeke",3,4,A. Raanta,J. Korpisalo
401458907,"8:00 PM, November 25, 2022",OTT,ANA,"D. Batherson, D. Brassard, A. DeBrincat, D. Gambrell, C. Giroux, M. Joseph, P. Kelly, T. Motte, S. Pinto, T. Stutzle, B. Tkachuk, A. Watson, E. Brannstrom, T. Chabot, T. Hamonic, J. Sanderson, L. Thomson, A. Zub","S. Carrick, A. Henrique, M. Jones, B. Leason, I. Lundestrom, M. McTavish, P. Regenda, J. Silfverberg, R. Strome, T. Terry, F. Vatrano, T. Zegras, N. Beaulieu, S. Benoit, C. Fowler, D. Kulikov, K. Shattenkirk, C. White",5,1,C. Talbot,A. Stolarz
401459591,"8:00 PM, March 5, 2023",TB,CAR,"P. Bellemare, A. Cirelli, R. Colton, M. Eyssimont, B. Hagel, T. Jeannot, A. Killorn, N. Kucherov, N. Paul, C. Perry, B. Point, S. Stamkos, Z. Bogosian, I. Cole, H. Fleury, V. Hedman, N. Perbix, M. Sergachev","S. Aho, J. Fast, S. Jarvis, J. Kotkaniemi, J. Martinook, M. Necas, S. Noesen, J. Staal, P. Stastny, D. Stepan, A. Svechnikov, T. Teravainen, B. Burns, J. Chatfield, S. Gostisbehere, B. Pesce, B. Skjei, J. Slavin",0,6,A. Vasilevskiy,F. Andersen
401459202,"12:00 AM, January 6, 2023",WSH,CBJ,"N. Aube-Kubel, L. Eller, G. Hathaway, M. Johansson, E. Kuznetsov, A. Mantha, S. Milano, T.J. Oshie, A. Ovechkin, A. Protas, C. Sheary, D. Strome, A. Alexeyev, M. Fehervary, E. Gustafsson, N. Jensen, D. Orlov, T. van Riemsdyk","E. Bemstrom, L. Foudy, J. Gaudreau, K. Johnson, S. Kuraly, P. Laine, K. Marchenko, C. Meyer, G. Nyquist, M. Olivier, J. Roslovic, C. Sillinger, G. Bayreuther, T. Berni, A. Boqvist, V. Gavrikov, E. Gudbranson, A. Peeke",6,2,D. Kuemper,E. Merzlikins
401458664,"2:00 AM, October 23, 2022",CAR,CGY,"S. Aho, J. Fast, S. Jarvis, J. Kotkaniemi, J. Martinook, M. Necas, S. Noesen, J. Staal, P. Stastny, D. Stepan, A. Svechnikov, T. Teravainen, B. Burns, J. Chatfield, B. Pesce, B. Skjei, J. Slavin, C. de Haan","M. Backlund, B. Coleman, D. Dube, J. Huberdeau, N. Kadri, T. Lewis, E. Lindholm, M. Lucic, A. Mangiapane, B. Ritchie, K. Rooney, T. Toffoli, R. Andersson, N. Hanifin, M. Stone, C. Tanev, M. Weegar, N. Zadorov",2,3,A. Raanta,J. Markstrom
401458800,"12:00 AM, November 11, 2022",CGY,BOS,"M. Backlund, B. Coleman, D. Dube, N. Kadri, T. Lewis, E. Lindholm, M. Lucic, A. Mangiapane, B. Ritchie, K. Rooney, A. Ruzicka, T. Toffoli, R. Andersson, N. DeSimone, D. Gilbert, N. Hanifin, M. Weegar, N. Zadorov","P. Bergeron, C. Coyle, J. DeBrusk, N. Foligno, T. Frederic, T. Hall, D. Krejci, B. Marchand, T. Nosek, D. Pastrnak, C. Smith, P. Zacha, B. Carlo, C. Clifton, M. Grzelcyk, H. Lindholm, C. McAvoy, J. Zboril",1,3,D. Vladar,L. Ullmark
401459634,"12:00 AM, March 12, 2023",NJ,MTL,"N. Bastian, J. Boqvist, J. Bratt, E. Haula, N. Hischier, J. Hughes, M. McLeod, T. Meier, D. Mercer, O. Palat, T. Tatar, M. Wood, R. Graves, D. Hamilton, J. Marino, D. Severson, J. Siegenthaler, B. Smith","J. Anderson, A. Belzile, J. Drouin, D. Gurianov, R. Harvey-Pinard, M. Hoffman, M. Pezzetta, R. Pitlick, A. Richard, N. Suzuki, C. Tierney, J. Ylonen, J. Edmundson, K. Guhle, J. Kovacevic, M. Matheson, D. Savard, C. Wideman",3,1,A. Schmid,J. Allen
401459872,"11:00 PM, April 10, 2023",NYI,WSH,"C. Cizikas, C. Clutterbuck, P. Engvall, H. Fasching, S. Holmstrom, B. Horvat, A. Lee, M. Martin, B. Nelson, J. Pageau, K. Palmieri, Z. Parise, S. Aho, S. Bolduc, N. Dobson, S. Mayfield, A. Pelech, R. Pulock","N. Aube-Kubel, N. Backstrom, E. Kuznetsov, B. Malenstyn, S. Milano, A. Protas, C. Sheary, C. Smith, J. Snively, D. Strome, T. Wilson, A. Alexeyev, J. Carlson, M. Fehervary, M. Irwin, N. Jensen, R. Sandin",2,5,I. Sorokin,D. Kuemper
401459198,"3:00 AM, January 5, 2023",DAL,ANA,"J. Benn, T. Dellandrea, R. Faksa, L. Glendening, R. Hintz, W. Johnston, J. Kiviranta, M. Marchment, F. Olofsson, J. Pavelski, J. Robertson, T. Seguin, J. Hakanpaa, J. Hanley, M. Heiskanen, E. Lindell, N. Lundkvist, R. Suter","S. Carrick, M. Comtois, A. Henrique, J. Kirkland, B. Leason, M. McTavish, J. Megna, J. Silfverberg, R. Strome, T. Terry, F. Vatrano, T. Zegras, S. Benoit, C. Fowler, J. Klingberg, D. Kulikov, K. Shattenkirk, U. Vaakanainen",0,2,S. Wedgewood,J. Gibson
401459312,"12:00 AM, January 20, 2023",FLA,MTL,"A. Barkov, S. Bennett, N. Cousins, G. Denisenko, R. Lomberg, A. Lundell, E. Luostarinen, S. Reinhart, G. Smith, E. Staal, M. Tkachuk, C. Verhaeghe, A. Ekblad, G. Forsling, R. Gudas, J. Mahura, B. Montour, M. Staal","J. Anderson, C. Caufield, K. Dach, E. Dadonov, C. Dvorak, R. Harvey-Pinard, M. Hoffman, M. Pezzetta, R. Pitlick, N. Suzuki, J. Ylonen, J. Barron, J. Edmundson, J. Harris, J. Kovacevic, M. Matheson, D. Savard, A. Xhekaj",6,2,A. Lyon,C. Primeau
401458701,"11:00 PM, October 27, 2022",MTL,BUF,"J. Anderson, C. Caufield, K. Dach, E. Dadonov, J. Drouin, C. Dvorak, J. Evans, B. Gallagher, M. Hoffman, S. Monahan, R. Pitlick, N. Suzuki, K. Guhle, J. Harris, J. Kovacevic, D. Savard, C. Wideman, A. Xhekaj","D. Cozens, Z. Girgensons, V. Hinostroza, P. Krebs, C. Mittelstadt, K. Okposo, V. Olofsson, J. Peterka, J. Quinn, J. Skinner, T. Thompson, A. Tuch, J. Bryson, R. Dahlin, C. Fitzgerald, I. Lyubushkin, L. Pilut, O. Power",3,2,S. Montembeault,E. Comrie
401459640,"12:00 AM, March 12, 2023",EDM,TOR,"N. Bjugstad, L. Draisaitl, W. Foegele, Z. Hyman, M. Janmark, E. Kane, C. McDavid, R. McLeod, R. Nugent-Hopkins, D. Ryan, D. Shore, K. Yamamoto, E. Bouchard, C. Ceci, V. Desharnais, M. Ekholm, B. Kulak, D. Nurse","N. Acciari, Z. Aston-Reese, M. Bunting, C. Jarnkrok, D. Kampf, A. Kerfoot, S. Lafferty, M. Marner, A. Matthews, W. Nylander, J. Tavares, T. Brodie, M. Giordano, E. Gustafsson, J. Holl, T. Liljegren, J. McCabe, M. Rielly",4,7,S. Skinner,M. Murray
401459612,"3:00 AM, March 9, 2023",ANA,VAN,"S. Carrick, M. Comtois, D. Grant, M. Jones, I. Lundestrom, B. McGinn, M. McTavish, J. Silfverberg, R. Strome, T. Terry, F. Vatrano, T. Zegras, N. Beaulieu, S. Benoit, C. Fowler, S. Harrington, K. Shattenkirk, C. White","N. Aman, A. Beauvillier, B. Boeser, P. Di Giuseppe, S. Dries, C. Garland, D. Joshua, V. Kravtsov, A. Kuzmenko, J.T. Miller, E. Pettersson, V. Podkolzin, G. Brisebois, K. Burroughs, Q. Hughes, N. Juulsen, T. Myers, C. Wolanin",2,3,L. Dostal,T. Demko
401459887,"2:00 AM, April 14, 2023",LA,ANA,"V. Arvidsson, Q. Byfield, P. Danault, C. Grundstrom, A. Iafallo, A. Kaliyev, A. Kempe, A. Kopitar, R. Kupari, B. Lizotte, Z. MacEwen, T. Moore, M. Anderson, D. Doughty, S. Durzi, V. Gavrikov, M. Roy, S. Walker","S. Carrick, D. Grant, B. Groulx, A. Henrique, M. Jones, I. Lundestrom, N. Nesterenko, J. Silfverberg, R. Strome, T. Terry, F. Vatrano, T. Zegras, S. Benoit, C. Fowler, D. Helleson, J. LaCombe, K. Shattenkirk, C. White",5,3,J. Korpisalo,J. Gibson
401459071,"2:00 AM, December 17, 2022",STL,CGY,"N. Acciari, I. Barbashev, P. Buchnevich, J. Kyrou, J. Leivo, R. O'Reilly, B. Saad, B. Schenn, V. Tarasenko, R. Thomas, A. Toropchenko, N. Walker, R. Bortuzzo, J. Faulk, T. Krug, N. Leddy, N. Mikkola, C. Parayko","M. Backlund, B. Coleman, D. Dube, J. Huberdeau, N. Kadri, T. Lewis, E. Lindholm, M. Lucic, A. Mangiapane, A. Ruzicka, T. Toffoli, R. Zohorna, R. Andersson, N. Hanifin, C. Mackey, M. Stone, M. Weegar, N. Zadorov",5,2,T. Greiss,J. Markstrom
401459352,"1:00 AM, January 25, 2023",BUF,STL,"D. Cozens, Z. Girgensons, T. Jost, P. Krebs, C. Mittelstadt, K. Okposo, V. Olofsson, J. Peterka, J. Quinn, J. Skinner, T. Thompson, A. Tuch, J. Bryson, R. Dahlin, H. Jokiharju, I. Lyubushkin, O. Power, M. Samuelsson","N. Acciari, I. Barbashev, L. Brown, J. Kyrou, J. Neighbours, T. Pitlick, B. Saad, B. Schenn, V. Tarasenko, R. Thomas, A. Toropchenko, N. Walker, J. Faulk, T. Krug, N. Leddy, N. Mikkola, C. Parayko, T. Tucker",5,3,U. Luukkonen,J. Binnington
401458783,"12:00 AM, November 8, 2022",CGY,NYI,"M. Backlund, B. Coleman, D. Dube, J. Huberdeau, N. Kadri, T. Lewis, E. Lindholm, M. Lucic, A. Mangiapane, B. Ritchie, K. Rooney, T. Toffoli, R. Andersson, N. DeSimone, N. Hanifin, C. Mackey, M. Weegar, N. Zadorov","J. Bailey, M. Barzal, A. Beauvillier, C. Cizikas, C. Clutterbuck, A. Lee, M. Martin, B. Nelson, J. Pageau, K. Palmieri, Z. Parise, O. Wahlstrom, S. Aho, N. Dobson, S. Mayfield, A. Pelech, R. Pulock, A. Romanov",3,4,J. Markstrom,I. Sorokin
401459875,"11:00 PM, April 11, 2023",WSH,BOS,"N. Aube-Kubel, N. Backstrom, H. Borgstrom, E. Kuznetsov, B. Malenstyn, S. Milano, A. Protas, C. Sheary, C. Smith, J. Snively, D. Strome, T. Wilson, A. Alexeyev, J. Carlson, M. Fehervary, M. Irwin, N. Jensen, R. Sandin","P. Bergeron, T. Bertuzzi, C. Coyle, J. DeBrusk, T. Frederic, A.J. Greer, T. Hall, G. Hathaway, B. Marchand, T. Nosek, D. Pastrnak, P. Zacha, B. Carlo, C. Clifton, M. Grzelcyk, H. Lindholm, C. McAvoy, D. Orlov",2,5,C. Lindgren,J. Swayman
401459170,"6:00 PM, December 31, 2022",CHI,CBJ,"A. Athanasiou, C. Blackwell, J. Dickinson, M. Domi, T. Johnson, R. Johnson, P. Kane, B. Katchouk, P. Kurashev, S. Lafferty, T. Raddysh, J. Toews, J. Johnson, S. Jones, C. Jones, J. McCabe, C. Murphy, I. Phillips","E. Bemstrom, L. Foudy, J. Gaudreau, K. Johnson, S. Kuraly, K. Marchenko, C. Meyer, G. Nyquist, M. Olivier, E. Robinson, J. Roslovic, C. Sillinger, G. Bayreuther, T. Berni, M. Bjork, A. Boqvist, V. Gavrikov, E. Gudbranson",1,4,A. Stalock,J. Korpisalo
401459736,"11:00 PM, March 24, 2023",NJ,BUF,"J. Boqvist, J. Bratt, N. Foote, E. Haula, N. Hischier, J. Hughes, M. McLeod, T. Meier, D. Mercer, O. Palat, Y. Sharangovich, T. Tatar, K. Bahl, R. Graves, D. Hamilton, J. Marino, D. Severson, J. Siegenthaler","D. Cozens, Z. Girgensons, T. Jost, P. Krebs, C. Mittelstadt, K. Okposo, V. Olofsson, J. Peterka, J. Quinn, J. Skinner, T. Thompson, A. Tuch, J. Bryson, K. Clague, R. Dahlin, H. Jokiharju, I. Lyubushkin, O. Power",4,5,A. Schmid,U. Luukkonen
401459799,"5:00 PM, April 1, 2023",STL,NSH,"S. Blais, L. Brown, K. Kapanen, J. Kyrou, J. Leivo, J. Neighbours, T. Pitlick, B. Saad, B. Schenn, A. Toropchenko, J. Vrana, N. Walker, J. Faulk, T. Krug, N. Leddy, C. Parayko, C. Rosen, M. Scandella","E. Afanasyev, R. Asplund, L. Evangelista, C. Glass, M. Jankowski, M. McCarron, T. Novak, K. Sherwood, C. Sissons, C. Smith, P. Tomasino, Y. Trenin, T. Barrie, D. Fabbro, C. Foote, K. Gravel, R. McDonagh, S. Stastney",1,6,T. Greiss,J. Saros
401459575,"12:00 AM, March 4, 2023",SEA,CBJ,"M. Beniers, O. Bjorkstrand, R. Donato, J. Eberle, J. Froden, M. Geekie, Y. Gourde, J. McCann, J. Schwartz, B. Tanev, E. Tolvanen, A. Wennberg, W. Borgen, V. Dunn, A. Larsson, J. Oleksiak, J. Schultz, C. Soucy","E. Bemstrom, L. Foudy, J. Gaudreau, B. Jenner, K. Johnson, P. Laine, K. Marchenko, M. Olivier, L. Pederson, E. Robinson, J. Roslovic, C. Sillinger, G. Bayreuther, T. Berni, N. Blankenburg, A. Boqvist, E. Gudbranson, A. Peeke",4,2,P. Grubauer,E. Merzlikins
401459052,"12:00 AM, December 14, 2022",SEA,TB,"M. Beniers, O. Bjorkstrand, A. Burakovsky, R. Donato, J. Eberle, M. Geekie, Y. Gourde, J. McCann, J. Schwartz, D. Sprong, B. Tanev, A. Wennberg, W. Borgen, V. Dunn, C. Fleury, A. Larsson, G. Olofsson, C. Soucy","P. Bellemare, A. Cirelli, R. Colton, B. Hagel, A. Killorn, N. Kucherov, P. Maroon, N. Paul, C. Perry, B. Point, S. Stamkos, E. Cernak, I. Cole, H. Fleury, C. Foote, V. Hedman, N. Perbix, M. Sergachev",2,6,P. Grubauer,A. Vasilevskiy
401458848,"12:00 AM, November 17, 2022",BUF,OTT,"R. Asplund, A. Bjork, D. Cozens, Z. Girgensons, V. Hinostroza, P. Krebs, C. Mittelstadt, V. Olofsson, J. Peterka, J. Skinner, T. Thompson, A. Tuch, J. Bryson, R. Dahlin, H. Jokiharju, I. Lyubushkin, L. Pilut, O. Power","D. Batherson, D. Brassard, A. DeBrincat, D. Gambrell, C. Giroux, M. Joseph, P. Kelly, T. Motte, S. Pinto, T. Stutzle, B. Tkachuk, A. Watson, J. Bernard-Docker, E. Brannstrom, T. Hamonic, N. Holden, J. Larsson, J. Sanderson",1,4,E. Comrie,A. Forsberg
401459095,"1:00 AM, December 20, 2022",EDM,NSH,"L. Draisaitl, W. Foegele, D. Holloway, Z. Hyman, M. Janmark, K. Kostin, C. McDavid, R. Nugent-Hopkins, J. Puljujarvi, D. Ryan, D. Shore, K. Yamamoto, T. Barrie, E. Bouchard, C. Ceci, B. Kulak, M. Niemelainen, D. Nurse","M. Duchene, F. Forsberg, C. Glass, M. Granlund, T. Jeannot, R. Johansen, N. Niederreiter, T. Novak, J. Parssinen, C. Sissons, C. Smith, Y. Trenin, A. Carrier, M. Ekholm, D. Fabbro, J. Gross, R. Josi, J. Lauzon",3,4,J. Campbell,J. Saros
401459122,"3:30 AM, December 24, 2022",CGY,ANA,"M. Backlund, B. Coleman, D. Dube, J. Huberdeau, N. Kadri, T. Lewis, E. Lindholm, M. Lucic, A. Mangiapane, B. Ritchie, A. Ruzicka, T. Toffoli, R. Andersson, N. Hanifin, M. Stone, C. Tanev, M. Weegar, N. Zadorov","S. Carrick, M. Comtois, A. Henrique, J. Kirkland, B. Leason, M. McTavish, J. Megna, J. Silfverberg, R. Strome, T. Terry, F. Vatrano, T. Zegras, N. Beaulieu, S. Benoit, C. Fowler, J. Klingberg, D. Kulikov, K. Shattenkirk",3,2,J. Markstrom,L. Dostal
401459010,"1:00 AM, December 9, 2022",WPG,STL,"M. Barron, K. Connor, P. Dubois, M. Eyssimont, D. Gustafsson, J. Harkins, A. Jonsson-Fjallby, A. Lowry, S. Maenalanen, C. Perfetti, M. Scheifele, B. Wheeler, D. DeMelo, B. Dillon, J. Morrissey, N. Pionk, N. Schmidt, L. Stanley","N. Acciari, I. Barbashev, W. Bitten, J. Kyrou, J. Leivo, R. O'Reilly, T. Pitlick, B. Saad, B. Schenn, V. Tarasenko, R. Thomas, N. Walker, R. Bortuzzo, J. Faulk, N. Leddy, N. Mikkola, C. Parayko, C. Rosen",5,2,C. Hellebuyck,T. Greiss
401459720,"11:00 PM, March 21, 2023",CBJ,WSH,"E. Bemstrom, L. Foudy, J. Gaudreau, B. Jenner, K. Johnson, P. Laine, K. Marchenko, M. Olivier, L. Pederson, E. Robinson, J. Roslovic, C. Sillinger, G. Bayreuther, T. Berni, N. Blankenburg, A. Boqvist, E. Gudbranson, A. Peeke","N. Backstrom, N. Dowd, E. Kuznetsov, A. Mantha, S. Milano, T.J. Oshie, A. Ovechkin, A. Protas, C. Sheary, C. Smith, D. Strome, T. Wilson, A. Alexeyev, G. Carlsson, M. Fehervary, M. Irwin, N. Jensen, R. Sandin",7,6,D. Tarasov,C. Lindgren
401459671,"11:00 PM, March 16, 2023",MTL,FLA,"J. Anderson, A. Belzile, J. Drouin, D. Gurianov, R. Harvey-Pinard, M. Hoffman, M. Pezzetta, R. Pitlick, A. Richard, N. Suzuki, C. Tierney, J. Ylonen, J. Barron, J. Edmundson, K. Guhle, J. Kovacevic, M. Matheson, D. Savard","A. Barkov, S. Bennett, N. Cousins, A. Duclair, R. Lomberg, A. Lundell, E. Luostarinen, S. Reinhart, E. Staal, M. Tkachuk, C. Verhaeghe, C. White, A. Ekblad, G. Forsling, R. Gudas, J. Mahura, B. Montour, M. Staal",5,9,S. Montembeault,S. Bobrovsky
401458956,"1:30 AM, December 2, 2022",ANA,DAL,"S. Carrick, D. Grant, A. Henrique, M. Jones, B. Leason, I. Lundestrom, M. McTavish, J. Silfverberg, R. Strome, T. Terry, F. Vatrano, T. Zegras, N. Beaulieu, S. Benoit, C. Fowler, D. Kulikov, K. Shattenkirk, U. Vaakanainen","J. Benn, T. Dellandrea, R. Faksa, L. Glendening, D. Gurianov, R. Hintz, W. Johnston, J. Kiviranta, M. Marchment, J. Pavelski, J. Robertson, T. Seguin, J. Hakanpaa, J. Hanley, M. Heiskanen, E. Lindell, C. Miller, R. Suter",0,5,A. Stolarz,J. Oettinger
401459379,"3:00 AM, January 29, 2023",CHI,EDM,"A. Athanasiou, C. Blackwell, J. Dickinson, M. Domi, M. Entwistle, R. Johnson, P. Kane, B. Katchouk, P. Kurashev, S. Lafferty, T. Raddysh, J. Toews, J. Johnson, S. Jones, C. Jones, J. McCabe, I. Mitchell, C. Murphy","L. Draisaitl, D. Holloway, Z. Hyman, M. Janmark, E. Kane, K. Kostin, C. McDavid, R. McLeod, R. Nugent-Hopkins, J. Puljujarvi, D. Ryan, T. Barrie, E. Bouchard, P. Broberg, C. Ceci, V. Desharnais, B. Kulak, D. Nurse",3,7,P. Mrazek,M. Berlin
401459322,"8:00 PM, January 21, 2023",TB,CGY,"P. Bellemare, A. Cirelli, R. Colton, B. Hagel, A. Killorn, N. Kucherov, P. Maroon, V. Namestnikov, N. Paul, C. Perry, B. Point, S. Stamkos, Z. Bogosian, E. Cernak, I. Cole, C. Foote, V. Hedman, M. Sergachev","M. Backlund, B. Coleman, D. Dube, W. Duehr, J. Huberdeau, N. Kadri, T. Lewis, E. Lindholm, M. Lucic, A. Mangiapane, J. Pelletier, T. Toffoli, R. Andersson, N. Hanifin, M. Stone, C. Tanev, M. Weegar, N. Zadorov",3,6,A. Vasilevskiy,D. Vladar
401459773,"12:00 AM, March 29, 2023",VAN,STL,"N. Aman, A. Beauvillier, B. Boeser, P. Di Giuseppe, S. Dries, C. Garland, D. Joshua, V. Kravtsov, A. Kuzmenko, J.T. Miller, E. Pettersson, J. Studnicka, E. Bear, G. Brisebois, K. Burroughs, F. Hronek, Q. Hughes, T. Myers","S. Blais, P. Buchnevich, K. Kapanen, J. Kyrou, J. Neighbours, T. Pitlick, B. Saad, B. Schenn, R. Thomas, A. Toropchenko, J. Vrana, N. Walker, R. Bortuzzo, J. Faulk, T. Krug, N. Leddy, C. Parayko, M. Scandella",5,6,T. Demko,J. Binnington
401458728,"12:00 AM, October 31, 2022",TOR,ANA,"Z. Aston-Reese, M. Bunting, P. Engvall, C. Jarnkrok, D. Kampf, A. Kerfoot, D. Malgin, M. Marner, A. Matthews, W. Nylander, N. Robertson, J. Tavares, T. Brodie, M. Giordano, J. Holl, F. Kral, M. Rielly, R. Sandin","M. Comtois, D. Grant, A. Henrique, M. Jones, I. Lundestrom, M. McTavish, J. Silfverberg, R. Strome, T. Terry, F. Vatrano, T. Zegras, N. Beaulieu, S. Benoit, C. Fowler, J. Klingberg, D. Kulikov, K. Shattenkirk, C. White",3,4,E. Kallgren,J. Gibson
